"","track.name","track.popularity","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.explicit","playlist_name"
"1723","Your Body Is a Wonderland",74,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249626,FALSE,"Top Hits of 2003"
"1724","Satisfaction (Isak Original Extended) - Benny Benassi Presents The Biz",67,0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,285570,FALSE,"Top Hits of 2003"
"1725","Mundian to Bach Ke",58,0.778,0.879,8,-4.951,0,0.0371,0.399,0.792,0.15,0.942,98.077,244666,FALSE,"Top Hits of 2003"
"1726","Leave Right Now",54,0.641,0.445,6,-8.674,1,0.0368,0.145,0,0.108,0.383,81.931,214733,FALSE,"Top Hits of 2003"
"1727","Wanksta - From ""8 Mile"" Soundtrack",54,0.802,0.863,1,-3.552,1,0.2,0.0199,0,0.141,0.873,81.008,219400,TRUE,"Top Hits of 2003"
"1728","Gossip Folks (feat. Ludacris)",54,0.707,0.538,0,-5.264,1,0.505,0.362,0,0.317,0.439,121.732,234893,TRUE,"Top Hits of 2003"
"1729","Sorry Seems To Be The Hardest Word",56,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,210066,FALSE,"Top Hits of 2003"
"1730","It's My Life",59,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326,226053,FALSE,"Top Hits of 2003"
"1731","Someday",68,0.455,0.858,11,-5.659,0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207466,FALSE,"Top Hits of 2003"
"1732","Stand Up",55,0.751,0.84,6,-4.855,1,0.349,0.367,0,0.0916,0.801,99.057,213760,TRUE,"Top Hits of 2003"
"1733","Thoia Thoing",42,0.595,0.634,1,-5.226,1,0.282,0.277,5.27e-05,0.0787,0.944,89.086,219373,FALSE,"Top Hits of 2003"
"1734","Big Yellow Taxi",51,0.669,0.873,8,-4.315,1,0.0494,0.00204,0,0.137,0.827,88.029,225426,FALSE,"Top Hits of 2003"
"1735","Put That Woman First",54,0.649,0.536,5,-8.804,0,0.132,0.492,0,0.184,0.513,78.935,245773,TRUE,"Top Hits of 2003"
"1736","Rise & Fall (feat. Sting)",56,0.405,0.589,6,-7.51,0,0.0586,0.252,0,0.661,0.808,83.373,287226,FALSE,"Top Hits of 2003"
"1737","Lifestyles of the Rich & Famous",68,0.62,0.93,1,-3.685,1,0.0374,0.00043,0,0.0686,0.609,106.22,190173,FALSE,"Top Hits of 2003"
"1738","Unwell",58,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,228706,FALSE,"Top Hits of 2003"
"1739","Sunrise",57,0.791,0.733,5,-5.123,0,0.029,0.00189,0.201,0.0859,0.917,105.987,199040,FALSE,"Top Hits of 2003"
"1740","White Flag",42,0.512,0.531,5,-6.789,1,0.0402,0.33,3.5e-06,0.0811,0.302,169.951,240040,FALSE,"Top Hits of 2003"
"1741","Come Undone",54,0.375,0.57,11,-5.364,1,0.0283,0.0385,4.37e-06,0.354,0.255,167.734,278440,FALSE,"Top Hits of 2003"
"1742","Clocks",75,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307879,FALSE,"Top Hits of 2003"
"1743","Picture (feat. Sheryl Crow)",67,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,FALSE,"Top Hits of 2003"
"1744","Say Yes",57,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373,FALSE,"Top Hits of 2003"
"1745","Damn! (feat. Lil' Jon) - Club Mix",52,0.772,0.724,6,-5.799,0,0.307,0.0149,0,0.355,0.518,84.038,298600,TRUE,"Top Hits of 2003"
"1746","Why Don't You & I (feat. Chad Kroeger)",51,0.495,0.894,10,-4.89,1,0.102,0.136,0,0.106,0.777,168.062,274360,FALSE,"Top Hits of 2003"
"1747","Drift Away",68,0.583,0.66,11,-5.078,1,0.0377,0.181,0,0.0979,0.861,151.956,255560,FALSE,"Top Hits of 2003"
"1748","I Can",55,0.837,0.885,6,-3.914,0,0.182,0.103,0,0.0666,0.694,95.313,253720,FALSE,"Top Hits of 2003"
"1749","I Believe in a Thing Called Love",67,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653,FALSE,"Top Hits of 2003"
"1750","I Miss You",72,0.423,0.714,11,-8.295,1,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,227250,FALSE,"Top Hits of 2003"
"1751","Dilemma",76,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160,TRUE,"Top Hits of 2002"
"1752","How You Remind Me",77,0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,223840,FALSE,"Top Hits of 2002"
"1753","The Tide Is High - Radio Mix",63,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,206093,FALSE,"Top Hits of 2002"
"1754","World of Our Own",64,0.707,0.761,1,-4.635,1,0.0341,0.0163,0,0.0627,0.923,97.003,211413,FALSE,"Top Hits of 2002"
"1755","Wherever You Will Go",71,0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,208600,FALSE,"Top Hits of 2002"
"1756","Complicated",76,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244506,FALSE,"Top Hits of 2002"
"1757","A Thousand Miles",74,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,237493,FALSE,"Top Hits of 2002"
"1758","Dirrty (feat. Redman)",67,0.64,0.889,2,-3.073,1,0.322,0.107,0,0.339,0.436,99.931,298853,FALSE,"Top Hits of 2002"
"1759","Foolish",70,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,227386,TRUE,"Top Hits of 2002"
"1760","Family Affair",70,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,265866,FALSE,"Top Hits of 2002"
"1761","Whenever, Wherever",73,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,196160,FALSE,"Top Hits of 2002"
"1762","Heaven",62,0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,233600,FALSE,"Top Hits of 2002"
"1763","Murder On The Dancefloor",60,0.734,0.848,1,-5.285,0,0.0309,0.00312,1.16e-05,0.313,0.863,117.31,230013,FALSE,"Top Hits of 2002"
"1764","Colourblind",52,0.737,0.652,2,-4.393,1,0.0335,0.038,0,0.0699,0.881,108.175,215293,FALSE,"Top Hits of 2002"
"1765","Spinning Around",56,0.761,0.662,6,-7.645,0,0.0548,0.292,6.19e-05,0.0956,0.631,120.043,207866,FALSE,"Top Hits of 2002"
"1766","Sk8er Boi",74,0.487,0.9,0,-4.417,1,0.0482,6.79e-05,0,0.358,0.484,149.937,204000,FALSE,"Top Hits of 2002"
"1767","Just Like a Pill",64,0.689,0.774,9,-4.528,1,0.0278,8.85e-05,0,0.0941,0.253,102.052,236600,FALSE,"Top Hits of 2002"
"1768","Escape",56,0.776,0.844,11,-5.305,1,0.0297,0.0277,0.000244,0.135,0.868,125.972,208626,FALSE,"Top Hits of 2002"
"1769","One Love",58,0.683,0.722,8,-4.039,0,0.0358,0.0243,4.2e-05,0.35,0.854,95.012,207186,FALSE,"Top Hits of 2002"
"1770","Just A Little",40,0.786,0.614,5,-6.554,0,0.0574,0.00616,0,0.049,0.742,103.887,237359,FALSE,"Top Hits of 2002"
"1771","Hot In Herre",71,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,TRUE,"Top Hits of 2002"
"1772","Love at First Sight",54,0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,238266,FALSE,"Top Hits of 2002"
"1773","I'm Not a Girl, Not Yet a Woman",57,0.534,0.543,3,-6.857,1,0.0245,0.579,0,0.112,0.418,78.996,231066,FALSE,"Top Hits of 2002"
"1774","Girlfriend",50,0.745,0.807,0,-5.191,0,0.0884,0.0887,1.49e-05,0.0283,0.858,93.967,253600,FALSE,"Top Hits of 2002"
"1775","Evergreen",51,0.596,0.561,0,-8.452,1,0.0305,0.33,0,0.0922,0.403,133.969,253000,FALSE,"Top Hits of 2002"
"1776","Anyone Of Us (Stupid Mistake)",56,0.701,0.718,1,-6.061,1,0.0261,0.285,0,0.0845,0.65,106.988,227866,FALSE,"Top Hits of 2002"
"1777","Get the Party Started",66,0.802,0.904,11,-3.267,0,0.0459,0.00108,0,0.173,0.961,128.931,192533,FALSE,"Top Hits of 2002"
"1778","Hero",67,0.346,0.641,7,-5.627,1,0.0504,0.136,8.4e-06,0.108,0.159,77.281,264240,FALSE,"Top Hits of 2002"
"1779","Underneath Your Clothes",64,0.616,0.597,8,-5.328,1,0.0415,0.686,0,0.104,0.362,165.508,224066,FALSE,"Top Hits of 2002"
"1780","When You Look At Me - Radio Edit",56,0.955,0.839,3,-3.399,0,0.127,0.0934,0.000175,0.099,0.825,108.955,222546,FALSE,"Top Hits of 2002"
"1781","Can't Get You out of My Head",71,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,FALSE,"Top Hits of 2002"
"1782","Overprotected - Radio Edit",59,0.682,0.894,0,-1.73,0,0.0727,0.0381,0,0.416,0.845,95.992,198600,FALSE,"Top Hits of 2002"
"1783","A Moment Like This",51,0.414,0.574,8,-3.884,1,0.0304,0.167,0,0.115,0.155,71.796,228266,FALSE,"Top Hits of 2002"
"1784","Like I Love You",61,0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.901,114.961,283626,FALSE,"Top Hits of 2002"
"1785","If You're Not The One",58,0.688,0.538,10,-7.608,1,0.0292,0.504,0,0.111,0.27,119.998,257026,FALSE,"Top Hits of 2002"
"1786","What I Go To School For",53,0.554,0.881,9,-6.463,1,0.0292,0.000225,2.94e-05,0.114,0.507,107.023,210066,FALSE,"Top Hits of 2002"
"1787","Always On Time",71,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,245133,TRUE,"Top Hits of 2002"
"1788","Kiss Kiss",51,0.705,0.717,4,-4.944,0,0.125,0.00369,0.461,0.0701,0.554,97.036,204400,FALSE,"Top Hits of 2002"
"1789","Born to Try",52,0.542,0.589,8,-6.813,1,0.0284,0.246,0,0.188,0.336,133.838,251280,FALSE,"Top Hits of 2002"
"1790","Gotta Get Thru This - D'N'D Radio Edit",55,0.838,0.764,7,-5.076,0,0.0586,0.0862,0.000122,0.0906,0.924,133.592,161240,FALSE,"Top Hits of 2002"
"1791","In Your Eyes",59,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,197826,FALSE,"Top Hits of 2002"
"1792","What's Luv? (feat. Ja-Rule & Ashanti)",71,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,TRUE,"Top Hits of 2002"
"1793","Round Round",56,0.74,0.845,6,-3.802,0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607,236426,FALSE,"Top Hits of 2002"
"1794","Don't Let Me Get Me - Radio Edit",59,0.621,0.849,3,-4.754,1,0.0771,0.00234,0,0.0621,0.62,98.523,210693,FALSE,"Top Hits of 2002"
"1795","Hey Baby",50,0.705,0.872,11,-3.557,0,0.125,0.0602,0,0.228,0.746,93.63,207040,FALSE,"Top Hits of 2002"
"1796","The World's Greatest",49,0.665,0.579,11,-7.333,0,0.033,0.213,0,0.0468,0.735,96.035,277653,FALSE,"Top Hits of 2002"
"1797","If Tomorrow Never Comes",62,0.555,0.496,10,-6.136,1,0.028,0.333,0,0.0956,0.27,79.01,214306,FALSE,"Top Hits of 2002"
"1798","Crossroads - Radio Edit",40,0.661,0.746,4,-5.153,1,0.042,0.109,0,0.325,0.502,144.188,188693,FALSE,"Top Hits of 2002"
"1799","I Need a Girl (Pt. 1) [feat. Usher & Loon]",62,0.66,0.707,6,-5.758,1,0.208,0.397,0,0.211,0.761,89.279,268800,FALSE,"Top Hits of 2002"
"1800","I'm Gonna Be Alright (feat. Nas)",48,0.718,0.69,10,-4.382,0,0.265,0.106,0,0.271,0.774,93.401,172240,FALSE,"Top Hits of 2002"
"1801","A New Day Has Come - Radio Remix",57,0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773,FALSE,"Top Hits of 2002"
"1802","Down 4 U",47,0.64,0.59,7,-7.442,1,0.32,0.252,0,0.665,0.519,83.133,318213,TRUE,"Top Hits of 2002"
"1803","Work It",68,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,263226,TRUE,"Top Hits of 2002"
"1804","U Got It Bad",68,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,FALSE,"Top Hits of 2002"
"1805","Caught in the Middle",50,0.519,0.874,5,-5.122,1,0.034,0.0524,0,0.243,0.572,96.072,206466,FALSE,"Top Hits of 2002"
"1806","Landslide",66,0.571,0.438,2,-7.007,1,0.0279,0.534,1.56e-05,0.187,0.444,145.948,230549,FALSE,"Top Hits of 2002"
"1807","Just a Friend 2002 - Radio Edit",58,0.538,0.677,0,-6.099,1,0.187,0.00541,0,0.236,0.913,132.346,214200,FALSE,"Top Hits of 2002"
"1808","Rock The Boat",48,0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.193,0.418,92.988,275026,FALSE,"Top Hits of 2002"
"1809","Nu Flow",43,0.783,0.726,7,-8.718,1,0.106,0.0903,2.53e-06,0.363,0.784,148.062,201480,FALSE,"Top Hits of 2002"
"1810","The Ketchup Song (Aserejé) - Spanglish Version",64,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-06,0.0924,0.868,184.819,213973,FALSE,"Top Hits of 2002"
"1811","All You Wanted",58,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680,FALSE,"Top Hits of 2002"
"1812","Happy",62,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,262226,TRUE,"Top Hits of 2002"
"1813","Gangsta Lovin'",57,0.723,0.84,1,-3.523,0,0.0608,0.0619,0,0.0945,0.827,94.332,239266,TRUE,"Top Hits of 2002"
"1814","Somethin' Stupid",65,0.654,0.515,0,-12.185,1,0.0261,0.429,5.62e-06,0.174,0.677,106.191,170493,FALSE,"Top Hits of 2002"
"1815","Caramel",35,0.806,0.608,5,-9.775,0,0.324,0.343,2e-04,0.193,0.297,93.065,208840,FALSE,"Top Hits of 2002"
"1816","Gimme the Light",58,0.778,0.761,2,-5.529,1,0.0525,0.141,4.61e-05,0.0441,0.923,107.288,228000,TRUE,"Top Hits of 2002"
"1817","My Neck, My Back (Lick It)",59,0.859,0.625,9,-4.234,0,0.13,0.0296,0,0.0537,0.71,102.072,222560,TRUE,"Top Hits of 2002"
"1818","The Logical Song",40,0.527,0.933,6,-6.277,0,0.0382,0.00112,0.0362,0.425,0.493,144.043,234116,FALSE,"Top Hits of 2002"
"1819","More Than A Woman",42,0.646,0.638,11,-5.803,1,0.0787,0.0556,0.0014,0.182,0.74,86.994,230346,FALSE,"Top Hits of 2002"
"1820","Handbags And Gladrags",60,0.328,0.726,3,-3.935,1,0.0312,0.0286,0.000643,0.167,0.21,134.639,277386,FALSE,"Top Hits of 2002"
"1821","Unchained Melody",36,0.368,0.426,10,-8.049,1,0.0277,0.255,5.39e-06,0.108,0.208,106.52,233666,FALSE,"Top Hits of 2002"
"1822","Freak Like Me",41,0.517,0.919,5,-3.451,1,0.0925,0.0996,1.81e-06,0.557,0.387,91.868,195866,FALSE,"Top Hits of 2002"
"1823","Rainy Dayz",40,0.412,0.667,6,-6.997,1,0.229,0.195,0,0.305,0.533,68.942,276373,FALSE,"Top Hits of 2002"
"1824","What About Us?",42,0.686,0.698,5,-2.942,0,0.223,0.263,0,0.39,0.748,93.118,253200,FALSE,"Top Hits of 2002"
"1825","Soak Up The Sun",48,0.711,0.735,4,-5.026,1,0.0432,0.0378,0,0.107,0.698,119.974,292133,FALSE,"Top Hits of 2002"
"1826","Hands Clean",54,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400,FALSE,"Top Hits of 2002"
"1827","I Know What You Want (feat. Flipmode Squad)",67,0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.648,0.518,85.996,324306,TRUE,"Top Hits of 2002"
"1828","U Don't Have to Call",57,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,269400,TRUE,"Top Hits of 2002"
"1829","Full Moon",54,0.611,0.654,10,-4.823,0,0.139,0.372,0.00432,0.0926,0.609,105.922,248933,FALSE,"Top Hits of 2002"
"1830","If I Could Go! (feat. Lil' Mo & Sacario)",43,0.583,0.643,9,-7.486,0,0.355,0.171,0,0.0395,0.7,195.685,244466,FALSE,"Top Hits of 2002"
"1831","Uh Huh",46,0.855,0.681,2,-4.955,1,0.0688,0.0881,3.7e-06,0.0592,0.908,99.699,223293,FALSE,"Top Hits of 2002"
"1832","Luv U Better",52,0.668,0.806,6,-3.9,1,0.239,0.232,0,0.18,0.721,95.022,287000,FALSE,"Top Hits of 2002"
"1833","Oops (Oh My) [feat. Missy Elliott]",59,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,237800,TRUE,"Top Hits of 2002"
"1834","Little By Little",25,0.41,0.64,2,-4.974,1,0.0271,0.0344,0.00525,0.115,0.123,145.848,292866,FALSE,"Top Hits of 2002"
"1835","I Love You",51,0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.234,0.567,168.004,267160,FALSE,"Top Hits of 2002"
"1836","Underneath It All",53,0.729,0.731,4,-4.822,1,0.0684,0.232,1.57e-06,0.391,0.839,138.202,302720,FALSE,"Top Hits of 2002"
"1837","Without Me",81,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,290320,TRUE,"Top Hits of 2002"
"1838","4 My People (feat. Eve)",46,0.969,0.701,1,-7.503,1,0.156,0.14,0.00161,0.201,0.905,121.392,289373,TRUE,"Top Hits of 2002"
"1839","Baby",55,0.567,0.58,4,-5.757,0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,265706,TRUE,"Top Hits of 2002"
"1840","No Such Thing",62,0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.571,131.918,231466,FALSE,"Top Hits of 2002"
"1841","Nessaja",45,0.486,0.904,2,-6.642,1,0.0364,0.000748,0.0984,0.187,0.118,143.048,208449,FALSE,"Top Hits of 2002"
"1842","Don't Know Why",59,0.739,0.199,5,-11.763,1,0.028,0.877,1.23e-05,0.0591,0.631,88.466,186160,FALSE,"Top Hits of 2002"
"1843","Clocks",75,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,307879,FALSE,"Top Hits of 2002"
"1844","Cleanin' Out My Closet",69,0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.0783,0.87,148.015,297840,TRUE,"Top Hits of 2002"
"1845","A Little Less Conversation - JXL Radio Edit Remix",61,0.597,0.97,4,-5.972,0,0.0502,0.000385,0.205,0.133,0.717,114.999,211506,FALSE,"Top Hits of 2002"
"1846","Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix",50,0.697,0.793,6,-4.699,0,0.323,0.0844,0,0.0619,0.56,89.767,238600,TRUE,"Top Hits of 2002"
"1847","A Woman's Worth",55,0.667,0.41,4,-8.323,0,0.138,0.331,0,0.064,0.493,75.069,303333,FALSE,"Top Hits of 2002"
"1848","Addictive",51,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,226440,TRUE,"Top Hits of 2002"
"1849","Oh Boy",64,0.754,0.767,6,-5.586,1,0.145,0.0216,0,0.172,0.828,83.014,204706,TRUE,"Top Hits of 2002"
"1850","Can't Stop",78,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,269000,FALSE,"Top Hits of 2002"
"1851","Drops of Jupiter (Tell Me)",76,0.468,0.64,0,-5.862,1,0.0275,0.154,0,0.154,0.499,79.297,259933,FALSE,"Top Hits of 2001"
"1852","Fallin'",71,0.653,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.982,210200,FALSE,"Top Hits of 2001"
"1853","Lady Marmalade - From ""Moulin Rouge"" Soundtrack",67,0.76,0.801,5,-3.769,1,0.0534,0.0144,1.49e-05,0.665,0.653,109.919,264893,FALSE,"Top Hits of 2001"
"1854","Hanging By A Moment",60,0.537,0.858,1,-4.903,1,0.0349,0.000966,0,0.0812,0.502,124.599,216360,FALSE,"Top Hits of 2001"
"1855","Love Don't Cost a Thing",62,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221226,FALSE,"Top Hits of 2001"
"1856","Independent Women, Pt. 1",64,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,FALSE,"Top Hits of 2001"
"1857","Whenever, Wherever",73,0.793,0.832,1,-4.862,0,0.0406,0.236,1.12e-05,0.202,0.872,107.661,196160,FALSE,"Top Hits of 2001"
"1858","Follow Me",70,0.817,0.585,5,-4.688,1,0.0301,0.439,0,0.147,0.916,105.014,218439,TRUE,"Top Hits of 2001"
"1859","Uptown Girl - Radio Edit",66,0.645,0.921,6,-5.256,0,0.0302,0.00809,1.08e-05,0.407,0.864,129,186440,FALSE,"Top Hits of 2001"
"1860","Whole Again",64,0.747,0.706,4,-4.653,1,0.0413,0.0844,0.00355,0.174,0.567,94.019,185013,FALSE,"Top Hits of 2001"
"1861","Let Me Blow Ya Mind",70,0.908,0.557,8,-4.243,0,0.107,0.242,0,0.0709,0.897,90.032,230133,TRUE,"Top Hits of 2001"
"1862","Survivor",69,0.514,0.911,1,-2.027,0,0.41,0.0559,0,0.775,0.619,161.109,254026,FALSE,"Top Hits of 2001"
"1863","Out Of Reach",67,0.51,0.48,11,-6.567,1,0.0452,0.503,0,0.106,0.496,182.862,196986,FALSE,"Top Hits of 2001"
"1864","I'm Like A Bird",34,0.622,0.608,10,-5.085,1,0.036,0.138,5.38e-06,0.273,0.607,89.661,243160,FALSE,"Top Hits of 2001"
"1865","All For You",60,0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,329933,FALSE,"Top Hits of 2001"
"1866","Loverboy",40,0.721,0.79,1,-4.125,1,0.124,0.183,0,0.1,0.821,103.141,229173,FALSE,"Top Hits of 2001"
"1867","Don't Stop Movin'",59,0.822,0.672,7,-6.133,1,0.0329,0.0285,0,0.213,0.91,117.033,233626,FALSE,"Top Hits of 2001"
"1868","It's the Way You Make Me Feel",52,0.573,0.665,8,-5.081,1,0.0239,0.108,2.09e-06,0.095,0.347,105.006,197360,FALSE,"Top Hits of 2001"
"1869","Bootylicious",62,0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,207906,FALSE,"Top Hits of 2001"
"1870","Can't Get You out of My Head",71,0.766,0.563,9,-7.516,0,0.0339,0.0263,0.683,0.115,0.964,126.007,230640,FALSE,"Top Hits of 2001"
"1871","Nobody Wants to Be Lonely (with Christina Aguilera)",52,0.635,0.854,10,-5.02,0,0.0612,0.00579,0.0083,0.0623,0.59,100.851,252706,FALSE,"Top Hits of 2001"
"1872","Lovin' Each Day",56,0.541,0.899,1,-6.261,1,0.0636,0.0178,2.95e-06,0.286,0.83,106.68,212973,FALSE,"Top Hits of 2001"
"1873","This I Promise You",60,0.55,0.581,2,-6.253,1,0.0325,0.367,0,0.122,0.475,165.981,283506,FALSE,"Top Hits of 2001"
"1874","AM To PM",55,0.872,0.868,10,-3.036,0,0.12,0.153,2.26e-05,0.843,0.822,105.005,231213,FALSE,"Top Hits of 2001"
"1875","Fill Me In",58,0.683,0.748,8,-6.981,1,0.0366,0.373,0.00881,0.06,0.828,132.486,257200,FALSE,"Top Hits of 2001"
"1876","Play",54,0.775,0.729,1,-4.229,0,0.162,0.0303,0.00247,0.0361,0.895,104.719,211493,TRUE,"Top Hits of 2001"
"1877","Never Had A Dream Come True",59,0.639,0.534,5,-5.588,1,0.0281,0.508,0,0.0948,0.434,122.931,240492,FALSE,"Top Hits of 2001"
"1878","If You Come Back",54,0.582,0.707,10,-4.487,1,0.0319,0.0822,0,0.0467,0.701,78.375,207560,FALSE,"Top Hits of 2001"
"1879","Pure & Simple",50,0.626,0.667,6,-6.637,0,0.0417,0.0669,0,0.181,0.748,75.006,228026,FALSE,"Top Hits of 2001"
"1880","Eternal Flame - Single Version",54,0.578,0.581,0,-6.867,1,0.0318,0.0658,0.0042,0.0674,0.408,83.293,195506,FALSE,"Top Hits of 2001"
"1881","I'm a Slave 4 U",67,0.847,0.843,5,-3.579,0,0.106,0.415,0.000134,0.107,0.963,110.027,203600,FALSE,"Top Hits of 2001"
"1882","It's Raining Men",59,0.637,0.929,5,-6.03,0,0.0447,0.063,0.00796,0.318,0.604,136.482,254640,FALSE,"Top Hits of 2001"
"1883","Rise",59,0.558,0.481,8,-9.487,1,0.026,0.315,8.83e-06,0.09,0.631,144.673,219093,FALSE,"Top Hits of 2001"
"1884","In Your Eyes",59,0.689,0.894,6,-6.342,0,0.0672,0.133,4.72e-05,0.0681,0.709,123.971,197826,FALSE,"Top Hits of 2001"
"1885","Have You Ever",58,0.585,0.702,0,-5.734,1,0.0325,0.538,0,0.216,0.51,139.909,201533,FALSE,"Top Hits of 2001"
"1886","Ain't It Funny",49,0.707,0.869,5,-4.525,0,0.0481,0.104,0.000121,0.0813,0.621,99.825,246160,FALSE,"Top Hits of 2001"
"1887","There You'll Be",61,0.321,0.511,8,-7.77,1,0.0306,0.513,0,0.127,0.17,128.98,222120,FALSE,"Top Hits of 2001"
"1888","All Rise",61,0.721,0.737,5,-2.734,0,0.0324,0.121,0,0.165,0.931,97.996,223546,FALSE,"Top Hits of 2001"
"1889","All or Nothing",59,0.652,0.447,0,-5.507,1,0.0287,0.257,0,0.253,0.234,126.905,250800,FALSE,"Top Hits of 2001"
"1890","U Remind Me",70,0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,266893,FALSE,"Top Hits of 2001"
"1891","What Took You So Long?",52,0.668,0.772,9,-5.4,0,0.0307,0.123,0,0.341,0.911,118.011,241000,FALSE,"Top Hits of 2001"
"1892","Your Body Is a Wonderland",74,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249626,FALSE,"Top Hits of 2001"
"1893","Gotta Get Thru This - D'N'D Radio Edit",44,0.836,0.762,7,-5.044,0,0.0598,0.0826,5.48e-05,0.102,0.941,133.592,162333,FALSE,"Top Hits of 2001"
"1894","Another Day in Paradise - R&B-Version",47,0.7,0.787,6,-5.176,0,0.0327,0.00666,3.68e-05,0.0724,0.556,102.043,271626,FALSE,"Top Hits of 2001"
"1895","I'm Real (feat. Ja Rule) - Murder Remix",63,0.708,0.587,11,-7.93,0,0.151,0.273,0,0.0718,0.554,83.46,262133,TRUE,"Top Hits of 2001"
"1896","Don't Tell Me",53,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973,FALSE,"Top Hits of 2001"
"1897","It Wasn't Me",74,0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.313,0.654,94.759,227600,FALSE,"Top Hits of 2001"
"1898","Queen of My Heart - Radio Edit",51,0.514,0.497,11,-6.071,1,0.0264,0.143,0,0.13,0.317,109.085,259186,FALSE,"Top Hits of 2001"
