"","danceability","energy","loudness","mode","speechiness","instrumentalness","valence","tempo","track.duration_ms","track.explicit","track.popularity","track.name","key_name","track.album.release_date","mode_name","key_mode"
"1213",0.715,0.8,-5.144,0,0.057,0,0.445,129.023,216146,FALSE,70,"Beggin (original version)","E","2007-12-03","minor","E minor"
"1214",0.645,0.984,-7.051,1,0.0508,0.00701,0.553,144.954,176453,FALSE,62,"All I Ever Wanted - Radio Edit","E","2008-01-15","major","E major"
"1215",0.878,0.746,-4.281,1,0.0451,0,0.792,111.996,204093,FALSE,63,"Dance Wiv Me - Radio Edit","B","2011-01-01","major","B major"
"1216",0.775,0.641,-6.718,1,0.038,0,0.305,119.974,243013,FALSE,57,"What You Got - Main","C#","2008-01-01","major","C# major"
"1217",0.495,0.878,-3.266,0,0.0361,9.02e-05,0.825,193.947,182120,FALSE,58,"Fascination","F#","2008-01-01","minor","F# minor"
"1218",0.752,0.921,-4.321,0,0.0696,0,0.634,115.033,236693,FALSE,58,"Take You There","F","2008-03-11","minor","F minor"
"1219",0.695,0.599,-6.394,1,0.0317,0,0.187,123.949,244106,FALSE,57,"Realize","C#","2007-01-01","major","C# major"
"1220",0.439,0.808,-6.881,1,0.346,0,0.487,82.962,207000,TRUE,70,"Good Life","C#","2007-09-11","major","C# major"
"1221",0.383,0.703,-5.65,0,0.0763,2.39e-05,0.42,135.968,212360,FALSE,52,"Black & Gold - Radio Edit","E","2008-01-01","minor","E minor"
"1222",0.84,0.571,-7.421,1,0.0797,0,0.617,116.59,188493,TRUE,65,"Hypnotized (feat. Akon)","A#","2007-08-06","major","A# major"
"1223",0.68,0.687,-6.162,0,0.0709,0,0.467,150.053,249533,TRUE,72,"Whatever You Like","A","2008-09-07","minor","A minor"
"1224",0.788,0.549,-8.793,0,0.0732,0.127,0.449,120.051,327880,TRUE,44,"Heartbreaker","A","2007-01-01","minor","A minor"
"1225",0.639,0.628,-7.578,0,0.0399,0,0.43,90.482,237506,TRUE,75,"Flashing Lights","F#","2007-09-11","minor","F# minor"
"1226",0.492,0.859,-4.274,1,0.0332,0,0.251,92.474,223853,FALSE,57,"Stop And Stare","E","2007-11-20","major","E major"
"1227",0.276,0.715,-5.356,1,0.0432,0.000417,0.173,137.028,230760,FALSE,74,"Use Somebody","C","2008-09-23","major","C major"
"1228",0.392,0.451,-7.109,1,0.0361,0,0.358,169.489,183600,FALSE,57,"Fall for You","C","2008-05-13","major","C major"
"1229",0.648,0.801,-7.24,0,0.167,0,0.807,78.946,240760,TRUE,60,"Bust It Baby, Pt. 2 (feat. Ne-Yo)","F","2008-06-10","minor","F minor"
"1230",0.793,0.859,-3.774,1,0.0332,0.000356,0.964,129.911,219920,FALSE,66,"Mercy","C","2008","major","C major"
"1231",0.317,0.57,-5.331,1,0.0324,0,0.322,84.253,211400,FALSE,61,"You Make It Real","C","2008-01-01","major","C major"
"1232",0.557,0.8,-8.477,1,0.0601,0.0012,0.582,135.47,245373,FALSE,72,"Human","A#","2008-11-18","major","A# major"
"1233",0.302,0.461,-6.166,0,0.0292,5.61e-06,0.0932,142.434,314720,FALSE,63,"Run","F","2007","minor","F minor"
"1234",0.699,0.699,-5.564,0,0.0737,0,0.611,94.977,206413,FALSE,60,"Can't Help but Wait","G#","2007-10-01","minor","G# minor"
"1235",0.542,0.905,-5.653,1,0.054,0.0104,0.374,153.398,203346,FALSE,79,"Sex on Fire","A","2008-09-23","major","A major"
"1236",0.738,0.983,-4.374,0,0.0855,5.93e-06,0.957,92.998,235760,FALSE,61,"Say Hey (I Love You)","F","2008-01-01","minor","F minor"
"1237",0.888,0.823,-6.351,0,0.0538,0,0.623,102.757,207920,FALSE,34,"Work","A#","2010-10-22","minor","A# minor"
"1238",0.447,0.848,-6.175,1,0.222,7.45e-05,0.485,172.247,205200,FALSE,53,"Paper Planes","D","2007-08-20","major","D major"
"1239",0.755,0.901,-3.152,1,0.0893,0.0373,0.959,145.042,310573,FALSE,51,"That's Not My Name","A","2008-05-19","major","A major"
"1240",0.687,0.668,-4.061,1,0.0282,0,0.418,113.053,216317,TRUE,54,"Cookie Jar (feat. The-Dream)","F","2008-09-08","major","F major"
"1241",0.7,0.864,-3.629,1,0.0283,0,0.887,102.997,297586,FALSE,71,"All Summer Long","G","2007-10-09","major","G major"
"1242",0.837,0.954,-3.512,0,0.0414,0.000405,0.972,127.019,287906,FALSE,56,"Give It 2 Me","G#","2008-04-19","minor","G# minor"
"1243",0.648,0.516,-8.869,0,0.049,0,0.0756,89.828,273826,FALSE,44,"Can't Believe It (feat. Lil' Wayne)","A#","2008-11-07","minor","A# minor"
"1244",0.876,0.716,-6.884,1,0.135,0.000482,0.755,131.942,170480,FALSE,57,"Wearing My Rolex - Radio Edit","C#","2008-11-10","major","C# major"
"1245",0.76,0.524,-7.67,0,0.0323,0.5,0.112,119.603,270306,FALSE,66,"Love Lockdown","C#","2008-11-24","minor","C# minor"
"1246",0.451,0.931,-3.871,1,0.0719,0.0049,0.172,122.961,302840,FALSE,76,"Kids","A","2007-12-14","major","A major"
"1247",0.493,0.849,-6.139,0,0.0576,0.00672,0.483,127.999,190013,FALSE,3,"Infinity 2008","G","2011-11-02","minor","G minor"
"1248",0.439,0.906,-4.8,1,0.0439,0,0.687,161.905,206000,FALSE,49,"In Love With a Girl","D#","2008-05-06","major","D# major"
"1249",0.493,0.59,-5.814,0,0.0392,0,0.502,169.908,226386,FALSE,64,"Warwick Avenue","C","2008","minor","C minor"
"1250",0.529,0.934,-4.808,1,0.0602,5.16e-06,0.282,127.962,241960,FALSE,55,"It's Not My Time","C","2008-01-01","major","C major"
"1251",0.447,0.694,-4.637,0,0.382,5.46e-06,0.509,175.868,227853,FALSE,71,"Irreplaceable","G","2007-05-29","minor","G minor"
"1252",0.583,0.829,-4.603,1,0.134,0,0.575,174.028,275986,FALSE,81,"Umbrella","C#","2008-06-02","major","C# major"
"1253",0.81,0.538,-5.784,0,0.0356,0,0.828,109.97,266840,FALSE,73,"Because Of You","C","2007-01-01","minor","C minor"
"1254",0.708,0.641,-4.296,1,0.0335,0,0.253,113.082,268120,FALSE,73,"Big Girls Don't Cry (Personal)","G","2006-01-01","major","G major"
"1255",0.698,0.843,-4.789,1,0.0544,0.000454,0.894,105.83,219413,FALSE,22,"Valerie - Version Revisited","C#","2007-06-22","major","C# major"
"1256",0.656,0.291,-10.572,1,0.0293,0,0.298,103.971,232533,FALSE,79,"Hey There Delilah","D","2005-01-01","major","D major"
"1257",0.687,0.723,-4.751,1,0.0709,0.00102,0.432,76,448573,FALSE,69,"What Goes Around.../...Comes Around (Interlude)","G","2006-09-12","major","G major"
"1258",0.756,0.77,-3.502,1,0.0343,0,0.73,119.961,246466,FALSE,65,"The Sweet Escape","C#","2006-01-01","major","C# major"
"1259",0.762,0.661,-6.075,0,0.0687,0,0.769,130.009,225373,FALSE,76,"Beautiful Girls","C#","2007-07-23","minor","C# minor"
"1260",0.638,0.656,-5.886,1,0.0357,0,0.225,104.036,262466,FALSE,75,"Bleeding Love","F","2007","major","F major"
"1261",0.56,0.959,-2.433,1,0.102,0.000206,0.67,163.983,216131,TRUE,74,"Girlfriend","G","2007-04-17","major","G major"
"1262",0.584,0.699,-6.065,0,0.0378,6.05e-05,0.585,82.499,212400,FALSE,64,"About You Now","C#","2007-01-01","minor","C# minor"
"1263",0.644,0.548,-5.416,0,0.0286,8.68e-06,0.166,90.042,253813,FALSE,78,"No One","C#","2007-11-09","minor","C# minor"
"1264",0.788,0.844,-3.131,1,0.0334,0.000678,0.382,113.324,251240,FALSE,73,"Gimme More","D","2007-10-25","major","D major"
"1265",0.637,0.73,-5.38,0,0.0874,0,0.732,93.867,218946,FALSE,68,"Hate That I Love You","F","2008-06-02","minor","F minor"
"1266",0.906,0.584,-7.72,0,0.316,0,0.831,129.055,292373,TRUE,64,"Fergalicious","G#","2006-01-01","minor","G# minor"
"1267",0.764,0.751,-3.74,1,0.0703,0.000237,0.418,91.977,199853,FALSE,61,"Beautiful Liar","G#","2007-05-29","major","G# major"
"1268",0.519,0.749,-3.318,0,0.0405,0,0.29,147.905,199946,FALSE,73,"Before He Cheats","F#","2005-11-14","minor","F# minor"
"1269",0.504,0.859,-3.335,1,0.0624,0,0.643,167.125,223813,FALSE,66,"She's So Lovely","C","2007","major","C major"
"1270",0.872,0.872,-6.328,1,0.139,0.00112,0.809,116.948,223080,FALSE,70,"Say It Right","C#","2006-01-01","major","C# major"
"1271",0.731,0.807,-6.492,0,0.1,0.751,0.765,114.759,179120,FALSE,75,"The Way I Are","D#","2007-01-01","minor","D# minor"
"1272",0.735,0.826,-4.902,1,0.0349,0.129,0.74,132.964,212280,FALSE,65,"Shut Up And Drive","C#","2008-06-02","major","C# major"
"1273",0.811,0.757,-6.447,1,0.23,0,0.565,130.993,246600,TRUE,61,"Glamorous","C","2006-01-01","major","C major"
"1274",0.865,0.45,-9.387,1,0.0417,1.28e-06,0.352,99.989,247066,TRUE,70,"I Wanna Love You","C","2006","major","C major"
"1275",0.688,0.477,-6.684,1,0.036,0,0.257,127.866,196226,FALSE,72,"Bubbly","A","2007-01-01","major","A major"
"1276",0.686,0.789,-4.713,0,0.23,0.0147,0.72,172.976,194213,FALSE,64,"Candyman","G#","2006-08-14","minor","G# minor"
"1277",0.767,0.881,-3.988,1,0.0301,0.000139,0.961,130.018,209800,FALSE,62,"Cry for You","A","2007-03-08","major","A major"
"1278",0.451,0.55,-8.137,1,0.262,0,0.594,80.001,227960,FALSE,73,"Buy U a Drank (Shawty Snappin') (feat. Yung Joc)","C#","2007-06-05","major","C# major"
"1279",0.709,0.891,-3.688,1,0.0528,0,0.886,141.04,214386,TRUE,24,"U + Ur Hand","C","2006-04-04","major","C major"
"1280",0.581,0.852,-3.4,1,0.0372,0,0.765,90.01,211506,FALSE,60,"Shine","G#","2006-01-01","major","G# major"
"1281",0.753,0.759,-4.829,1,0.0487,0,0.706,114.999,219533,FALSE,44,"Do You Know? (The Ping Pong Song)","G#","2007-01-01","major","G# major"
"1282",0.716,0.757,-5.438,0,0.0329,0.00392,0.877,139.986,178613,FALSE,60,"Heartbroken - Edit","B","2017-03-10","minor","B minor"
"1283",0.801,0.454,-6.035,1,0.0371,0,0.34,125.139,293066,TRUE,69,"Don't Matter","D","2006","major","D major"
"1284",0.729,0.658,-3.386,0,0.225,0,0.551,140.043,250666,FALSE,67,"Kiss Kiss (feat. T-Pain)","A#","2007-11-06","minor","A# minor"
"1285",0.653,0.604,-6.017,1,0.0278,0,0.101,118.016,184400,FALSE,71,"Apologize","G#","2007-01-01","major","G# major"
"1286",0.407,0.558,-13.609,1,0.0552,1.51e-06,0.777,71.815,214946,FALSE,68,"Rehab","C","2006","major","C major"
"1287",0.675,0.828,-5.799,1,0.0454,0.0102,0.669,122.229,187733,FALSE,67,"Grace Kelly","C","2006-01-01","major","C major"
"1288",0.771,0.68,-5.881,0,0.224,1.18e-05,0.808,119.952,276160,FALSE,69,"My Love (feat. T.I.)","B","2006-09-13","minor","B minor"
"1289",0.808,0.721,-5.165,1,0.213,0,0.773,94.955,238360,FALSE,60,"Let It Go","C#","2007","major","C# major"
"1290",0.762,0.754,-3.425,0,0.046,0.0665,0.715,129.026,151973,FALSE,40,"Let Me Think About It","C","2012-10-29","minor","C minor"
"1291",0.94,0.743,-5.166,0,0.0475,0,0.932,118.988,212360,TRUE,73,"Smack That","F","2006","minor","F minor"
"1292",0.459,0.895,-3.126,1,0.0805,0,0.572,181.04,182826,FALSE,79,"Dear Maria, Count Me In","D","2007-09-25","major","D major"
"1293",0.803,0.851,-2.429,1,0.0357,0.000358,0.881,113.996,211080,TRUE,61,"Makes Me Wonder","G","2007-01-01","major","G major"
"1294",0.458,0.719,-3.921,0,0.0323,0,0.168,142.032,240047,FALSE,68,"When You're Gone","E","2007-04-17","minor","E minor"
"1295",0.643,0.871,-2.734,0,0.118,0,0.452,121.569,185186,TRUE,63,"Tears Dry On Their Own","C#","2006-10-27","minor","C# minor"
"1296",0.357,0.774,-4.226,1,0.034,0,0.348,164.054,237760,FALSE,59,"Rule The World - Radio Edit","D","2007-01-01","major","D major"
"1297",0.606,0.591,-7.228,0,0.087,0,0.477,95.802,252973,FALSE,62,"Summer Love","C","2006-09-12","minor","C minor"
"1298",0.502,0.904,-4.01,1,0.0774,0,0.868,84.461,245173,TRUE,60,"Foundations","C","2007-08-06","major","C major"
"1299",0.584,0.681,-5.084,0,0.0781,0,0.821,79.702,237173,FALSE,56,"Cupid's Chokehold / Breakfast in America - Radio Mix","C#","2007-01-02","minor","C# minor"
"1300",0.547,0.556,-6.237,1,0.0279,0,0.175,122.013,204253,FALSE,49,"Home","A#","2011-11-21","major","A# major"
"1301",0.686,0.688,-4.981,0,0.0254,1.03e-06,0.493,123.125,212373,FALSE,69,"Everything","F#","2007-04-30","minor","F# minor"
"1302",0.736,0.74,-2.18,1,0.0786,0,0.803,140.141,221933,FALSE,74,"Crank That (Soulja Boy)","C","2007-01-01","major","C major"
"1303",0.459,0.891,-5.057,0,0.0623,0,0.588,154.837,203506,FALSE,75,"Thnks fr th Mmrs","A#","2007-01-01","minor","A# minor"
"1304",0.274,0.786,-2.354,1,0.0333,0,0.146,161.061,239629,FALSE,63,"Keep Holding On","G","2007-04-17","major","G major"
"1305",0.701,0.724,-5.751,0,0.145,0,0.425,132.035,237053,FALSE,58,"Like a Boy","C","2006","minor","C minor"
"1306",0.975,0.711,-3.904,1,0.0632,0.000552,0.815,110.621,234026,TRUE,66,"Give It To Me","G#","2007-01-01","major","G# major"
"1307",0.423,0.94,-4.012,0,0.0635,0,0.505,149.934,206520,FALSE,61,"The Great Escape","C#","2007-08-31","minor","C# minor"
"1308",0.764,0.487,-6.734,1,0.0281,0,0.352,116.027,261320,FALSE,61,"Wait for You","C","2007-03-23","major","C major"
"1309",0.717,0.583,-5.008,1,0.146,0,0.816,139.76,252933,TRUE,59,"Same Girl (with Usher)","C#","2007-05-25","major","C# major"
"1310",0.918,0.857,-5.032,0,0.0623,3e-04,0.972,121.006,255706,FALSE,59,"Last Night","D#","2007","minor","D# minor"
"1311",0.309,0.783,-4.154,1,0.0405,1.11e-06,0.372,175.788,202066,FALSE,62,"Patience","A#","2006-01-01","major","A# major"
"1312",0.758,0.642,-8.128,0,0.221,0,0.701,142.078,268066,FALSE,64,"Shortie Like Mine (feat. Chris Brown & Johntá Austin)","G","2006-12-18","minor","G minor"
"1313",0.627,0.954,-4.804,1,0.0425,0.000814,0.312,128.016,223111,FALSE,70,"Destination Calabria - Radio Edit","D","2007-02-19","major","D major"
"1314",0.469,0.84,-3.263,1,0.0294,0.00195,0.573,185.966,266813,FALSE,57,"Goodbye Mr A","E","2007-10-22","major","E major"
"1315",0.56,0.595,-4.53,1,0.0274,6.47e-05,0.144,104.011,267960,FALSE,69,"Chasing Cars","A","2006-01-01","major","A major"
"1316",0.517,0.906,-3.677,1,0.0735,9.26e-06,0.731,172.977,211520,FALSE,69,"Misery Business","C#","2007-06-11","major","C# major"
"1317",0.64,0.743,-4.08,1,0.0379,0,0.361,122.035,262533,FALSE,79,"How to Save a Life","A#","2005-09-13","major","A# major"
"1318",0.675,0.394,-8.539,1,0.133,0,0.405,104.987,238800,TRUE,68,"Bartender (feat. Akon)","G#","2007-06-05","major","G# major"
"1319",0.697,0.608,-6.809,1,0.036,0.00305,0.803,126.053,240546,FALSE,44,"Here (In Your Arms) - Radio Edit","F","2007-05-18","major","F major"
"1320",0.564,0.437,-8.375,1,0.0285,0,0.307,96.018,273800,FALSE,62,"Happy Ending","C#","2007-01-01","major","C# major"
"1321",0.617,0.717,-7.858,0,0.153,0,0.49,103.992,311866,TRUE,79,"Stronger","A#","2007-09-11","minor","A# minor"
"1322",0.616,0.91,-3.004,1,0.0386,0,0.693,144.073,252040,FALSE,69,"Rockstar","C","2005-09-26","major","C major"
"1323",0.835,0.571,-4.771,0,0.102,0,0.902,138.038,330600,FALSE,59,"I'm a Flirt Remix (feat. T.I. & T-Pain)","G#","2014-05-19","minor","G# minor"
"1324",0.412,0.876,-6.008,0,0.47,0,0.703,130.159,273133,FALSE,68,"You","F","2007-01-01","minor","F minor"
"1325",0.673,0.913,-4.981,1,0.0664,0.00298,0.587,124.484,235173,FALSE,54,"Love Today","E","2006-01-01","major","E major"
"1326",0.859,0.681,-6.247,1,0.0549,0.000161,0.852,121.243,444333,TRUE,56,"LoveStoned / I Think She Knows (Interlude)","C#","2006-09-12","major","C# major"
"1327",0.775,0.731,-5.446,1,0.134,0,0.821,131.105,256426,FALSE,57,"Ice Box","G#","2006-12-26","major","G# major"
"1328",0.403,0.422,-13.964,0,0.0373,2.05e-05,0.378,122.728,241293,TRUE,71,"Back To Black","G","2006","minor","G minor"
"1329",0.654,0.828,-5.377,0,0.0281,0.000144,0.79,112.056,183893,FALSE,75,"Fluorescent Adolescent","C#","2007-04-22","minor","C# minor"
"1330",0.463,0.857,-3.063,1,0.0632,0,0.856,111.647,161920,FALSE,77,"Teenagers","E","2006-10-23","major","E major"
"1331",0.461,0.855,-3.235,1,0.0338,7.14e-06,0.383,143.918,255253,FALSE,49,"Home","F#","2016-02-12","major","F# major"
"1332",0.697,0.629,-5.757,1,0.0425,3.8e-06,0.439,123.279,267413,FALSE,55,"Promise","A","2006","major","A major"
"1333",0.63,0.782,-5.44,0,0.132,0,0.418,140.144,247946,TRUE,64,"Ayo Technology","G#","2007-01-01","minor","G# minor"
"1334",0.477,0.865,-4.462,0,0.0395,4.52e-05,0.413,120.872,254920,FALSE,35,"With Every Heartbeat","E","2005-04-27","minor","E minor"
"1335",0.822,0.905,-4.032,0,0.241,0,0.674,128.014,209533,FALSE,58,"Get It Shawty - Main","F","2007-01-01","minor","F minor"
"1336",0.684,0.606,-7.268,0,0.0504,0,0.723,127.901,275106,FALSE,64,"Bed","F","2007-01-01","minor","F minor"
"1337",0.405,0.721,-6.97,1,0.283,0,0.815,92.854,280680,TRUE,50,"Runaway Love","C#","2006-01-01","major","C# major"
"1338",0.827,0.931,-4.474,1,0.202,0.21,0.491,127.995,150533,FALSE,43,"Put Your Hands Up For Detroit - Radio Edit","G","2015-06-18","major","G major"
"1339",0.772,0.59,-6.957,1,0.183,0,0.743,83.998,238266,FALSE,56,"Outta My System (feat. T-Pain & Johntá Austin)","F#","2006-12-18","major","F# major"
"1340",0.787,0.808,-5.454,1,0.0511,0.264,0.942,127.99,333680,FALSE,55,"Acceptable in the 80's","G","2007-06-18","major","G major"
"1341",0.664,0.351,-12.136,1,0.118,2.38e-06,0.816,113.204,254146,FALSE,61,"Lost Without U","C","2006-01-01","major","C major"
"1342",0.733,0.744,-3.51,1,0.0553,0,0.529,92.515,241133,FALSE,56,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)","C#","2007-08-14","major","C# major"
"1343",0.723,0.644,-6.863,0,0.222,0,0.645,144.09,261026,FALSE,51,"Pop, Lock & Drop It - Video Edit","B","2006","minor","B minor"
"1344",0.45,0.921,-3.476,0,0.0538,0,0.413,145.959,215173,FALSE,49,"It's Not Over","A#","2016-02-12","minor","A# minor"
"1345",0.72,0.668,-7.928,1,0.0269,0.00664,0.768,123.007,280026,FALSE,66,"1973","A","2007-09-17","major","A major"
"1346",0.607,0.599,-6.886,1,0.0995,0,0.562,86.491,253573,TRUE,60,"Make Me Better","B","2007-01-01","major","B major"
"1347",0.704,0.854,-5.477,0,0.183,0,0.688,92.988,242586,FALSE,54,"On the Hotline - Amended Version","A#","2007","minor","A# minor"
"1348",0.435,0.887,-4.07,1,0.0636,0,0.408,199.935,212040,FALSE,66,"This Ain't A Scene, It's An Arms Race","A","2007-01-01","major","A major"
"1349",0.847,0.861,-6.632,1,0.0603,0.029,0.724,127.894,152333,FALSE,17,"The Creeps - Fedde Le Grand Radio Mix","F#","2006-06-15","major","F# major"
"1350",0.444,0.708,-5.926,0,0.126,0,0.26,105.412,255413,TRUE,60,"Shawty (feat. T Pain)","E","2007-08-06","minor","E minor"
"1351",0.778,0.824,-5.892,0,0.0712,0,0.756,100.024,218093,FALSE,81,"Hips Don't Lie (feat. Wyclef Jean)","A#","2005-11-28","minor","A# minor"
"1352",0.951,0.6,-4.675,0,0.0685,0,0.822,125.04,218573,FALSE,75,"Temperature","C","2005-09-26","minor","C minor"
"1353",0.808,0.97,-6.098,0,0.0506,6.13e-05,0.868,114.328,242293,FALSE,79,"Promiscuous","A#","2006-01-01","minor","A# minor"
"1354",0.447,0.694,-4.637,0,0.382,5.46e-06,0.509,175.868,227853,FALSE,71,"Irreplaceable","G","2007-05-29","minor","G minor"
"1355",0.407,0.558,-13.609,1,0.0552,1.51e-06,0.777,71.815,214946,FALSE,68,"Rehab","C","2006","major","C major"
"1356",0.706,0.8,-6.333,1,0.0399,0,0.629,100.011,259333,FALSE,74,"Unwritten","F","2004-09-06","major","F major"
"1357",0.855,0.587,-4.589,1,0.0336,0.00714,0.64,111.97,177466,FALSE,74,"Crazy","G#","2006-04-24","major","G# major"
"1358",0.64,0.977,-5.369,1,0.0555,1.68e-05,0.493,142.019,199120,FALSE,19,"Everytime We Touch - Radio Edit","G#","2011-01-01","major","G# major"
"1359",0.967,0.583,-5.562,0,0.0789,0,0.964,117,242733,TRUE,76,"SexyBack (feat. Timbaland)","G","2006-09-12","minor","G minor"
"1360",0.677,0.671,-4.905,1,0.0361,5.07e-05,0.527,137.046,238920,FALSE,69,"SOS","G","2006-04-10","major","G major"
"1361",0.756,0.77,-3.502,1,0.0343,0,0.73,119.961,246466,FALSE,65,"The Sweet Escape","C#","2006-01-01","major","C# major"
"1362",0.565,0.817,-4.338,1,0.27,0,0.477,210.851,225560,FALSE,65,"Buttons","D","2005-01-01","major","D major"
"1363",0.796,0.777,-4.81,1,0.0397,0.000358,0.787,132.722,258893,FALSE,71,"Maneater","F#","2006-01-01","major","F# major"
"1364",0.648,0.931,-3.15,0,0.181,0,0.744,153.649,213066,FALSE,75,"Pump It","C#","2005-01-01","minor","C# minor"
"1365",0.452,0.574,-8.336,1,0.31,0,0.58,92.791,207186,FALSE,75,"So Sick","F#","2006-01-01","major","F# major"
"1366",0.7,0.887,-3.887,1,0.218,0,0.883,166.104,211186,FALSE,46,"Check On It (feat. Slim Thug)","G","2006-01-14","major","G major"
"1367",0.893,0.823,-3.708,0,0.122,0,0.902,128.009,245466,FALSE,65,"Rock This Party - Everybody Dance Now","F","2006-08-22","minor","F minor"
"1368",0.481,0.662,-3.957,1,0.0311,0,0.764,156.2,207506,FALSE,58,"Star Girl","D#","2006-01-01","major","D# major"
"1369",0.548,0.554,-6.408,1,0.0587,0,0.382,79.918,207506,FALSE,68,"Stickwitu","A","2005-01-01","major","A major"
"1370",0.587,0.583,-5.284,0,0.0313,0,0.15,139.92,219493,FALSE,72,"Because of You","F","2004","minor","F minor"
"1371",0.632,0.639,-5.938,1,0.0259,0,0.733,95.506,196893,TRUE,67,"Smile","F","2006-07-14","major","F major"
"1372",0.802,0.682,-5.924,0,0.222,1.39e-05,0.586,123.95,326960,FALSE,66,"My Humps","C#","2005-01-01","minor","C# minor"
"1373",0.846,0.482,-6.721,0,0.129,0,0.212,100.969,229866,FALSE,69,"Run It! (feat. Juelz Santana)","C#","2005","minor","C# minor"
"1374",0.94,0.743,-5.166,0,0.0475,0,0.932,118.988,212360,TRUE,73,"Smack That","F","2006","minor","F minor"
"1375",0.803,0.454,-4.802,0,0.0294,0,0.739,99.99,192213,FALSE,71,"Me & U","G#","2006-08-07","minor","G# minor"
"1376",0.964,0.595,-6.887,0,0.109,5.14e-06,0.629,128.593,261880,FALSE,56,"Get Up (feat. Chamillionaire)","C#","2006","minor","C# minor"
"1377",0.739,0.511,-7.844,1,0.0362,1.34e-06,0.542,96.038,215360,FALSE,76,"Put Your Records On","A","2006-01-01","major","A major"
"1378",0.681,0.908,-3.918,0,0.0473,0,0.879,131.925,201590,FALSE,49,"Something Kinda Ooooh","B","2012-01-01","minor","B minor"
"1379",0.688,0.734,-4.569,1,0.0274,0,0.46,140.004,208493,FALSE,30,"Who Knew","A","2006-04-04","major","A major"
"1380",0.938,0.735,-6.382,1,0.0434,0,0.55,103.7,229360,FALSE,55,"Beep","G","2005-01-01","major","G major"
"1381",0.862,0.742,-4.722,1,0.222,0.00855,0.511,127.91,228906,FALSE,61,"Ain't No Other Man","G","2006-08-14","major","G major"
"1382",0.771,0.68,-5.881,0,0.224,1.18e-05,0.808,119.952,276160,FALSE,69,"My Love (feat. T.I.)","B","2006-09-13","minor","B minor"
"1383",0.769,0.609,-5.894,1,0.357,0,0.633,90.951,241306,TRUE,57,"London Bridge","C#","2006-01-01","major","C# major"
"1384",0.589,0.877,-6.229,0,0.046,0.013,0.443,132.971,281880,FALSE,58,"Sorry","C","2005-11-11","minor","C minor"
"1385",0.688,0.519,-4.285,1,0.0283,0,0.318,116.714,255333,FALSE,72,"Love","F","2005-01-01","major","F major"
"1386",0.535,0.823,-5.338,0,0.0431,3.88e-06,0.685,83.001,223680,FALSE,54,"Too Little Too Late","F#","2006-11-10","minor","F# minor"
"1387",0.265,0.563,-3.667,1,0.0302,7.99e-06,0.168,70.529,257293,FALSE,58,"A Moment Like This","G#","2007","major","G# major"
"1388",0.693,0.516,-6.446,1,0.0413,0.000127,0.494,94.02,220853,FALSE,66,"Sexy Love","G#","2006-01-01","major","G# major"
"1389",0.644,0.746,-4.941,1,0.341,1.22e-05,0.355,105.253,240280,FALSE,58,"Deja Vu (feat. Jay-Z)","G","2007-05-29","major","G major"
"1390",0.561,0.936,-5.409,1,0.0613,0,0.594,103.055,276773,FALSE,62,"Life is a Highway","F","2006-01-01","major","F major"
"1391",0.7,0.465,-6.815,1,0.358,0,0.719,108.102,151640,FALSE,59,"I Wish I Was a Punk Rocker (with Flowers in My Hair)","E","2006-06-05","major","E major"
"1392",0.588,0.391,-8.607,0,0.0334,0,0.349,144.069,226973,FALSE,69,"Unfaithful","C","2006-04-10","minor","C minor"
"1393",0.629,0.696,-5.572,0,0.348,0,0.623,93.034,207626,TRUE,76,"Gold Digger","C#","2005-08-30","minor","C# minor"
"1394",0.715,0.812,-5.758,1,0.062,0.000134,0.554,128.04,207613,FALSE,47,"Love Generation - Radio Edit","C#","2005-01-01","major","C# major"
"1395",0.826,0.67,-5.559,1,0.169,0,0.794,74.007,226293,FALSE,59,"Do It To It","D","2006-01-01","major","D major"
"1396",0.819,0.485,-6.45,0,0.0756,0,0.386,96.998,276786,TRUE,51,"Come to Me (feat. Nicole Scherzinger)","F#","2006-10-16","minor","F# minor"
"1397",0.536,0.612,-5.847,1,0.272,0,0.57,86.768,229040,FALSE,71,"Yo (Excuse Me Miss)","E","2005","major","E major"
"1398",0.726,0.7,-5.881,0,0.0998,0,0.673,146.559,246333,FALSE,61,"Be Without You - Kendu Mix","D","2005-01-01","minor","D minor"
"1399",0.469,0.955,-4.253,1,0.0432,1.35e-06,0.462,143.853,193653,FALSE,64,"Dirty Little Secret","A#","2005-01-01","major","A# major"
"1400",0.683,0.886,-5.045,0,0.071,0.00188,0.566,100.04,197173,TRUE,19,"Stupid Girls","E","2006-04-04","minor","E minor"
"1401",0.566,0.815,-4.481,0,0.14,0,0.672,169.961,185586,FALSE,70,"I Write Sins Not Tragedies","A","2005-09-27","minor","A minor"
"1402",0.741,0.869,-6.534,0,0.0816,0,0.839,126.069,209666,FALSE,54,"From Paris to Berlin","A","2004-08-23","minor","A minor"
"1403",0.833,0.628,-7.041,1,0.141,1.6e-06,0.645,106.328,286186,TRUE,65,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm) - 2005 Remaster","D","2005-12-09","major","D major"
